birthday,chaksunT,faHrName,faHrNo,hrLastAmt,hrName,hrNo,meet,moHrName,moHrNo,name,ord1CntT,ord1CntY,ord2CntT,ord2CntY,ord3CntT,ord3CntY,owName,owNo,rank,rating,rcCntT,rcCntY,sex,trName,trNo
20230330,12150000,위드디스팅션,0040086,"27,000천원(개별)",영원한솔레오,0053373,서울,아켈레오,0043298,한국,0,0,1,1,0,0,조병해,010457,국6,0,3,3,암,이동국,070247
20230327,39150000,올드패션드,0037972,"25,000천원(개별)",영원한스타,0053592,서울,매직텐,0037334,한국,1,1,2,2,0,0,조병해,010457,국5,0,6,6,암,이동국,070247
20230226,0,지몰로지스트,6969075,"10,000천원(개별)",영월사랑,0053318,서울,선플래시,0032292,한국,0,0,0,0,0,0,차청일,201751,국미검,0,0,0,암,홍윤화,070306
20230215,58050000,한센,0032990,"50,000천원(개별)",영파이터,0052971,서울,영크라운,0027574,한국,2,2,0,0,1,1,본투런,121018,국4,0,7,7,수,이동국,070247
20220212,18000000,투아너앤드서브,0041566,자가생산,예스엔젤,0050780,서울,포트스덕션,0032471,한국,1,0,0,0,0,0,조창규,065096,국5,0,9,5,암,휴양마,0AAAAA
20220425,450050000,페더럴리스트,0034735,"1,000천원(개별)",오늘도스마일,0051207,서울,히트스윕,0046433,한국,6,5,2,2,1,1,(주)나스카,110034,국1,0,10,9,암,문병기,070225
20210222,208650000,FREE DROP BILLY,6115219,"45,814천원(개별)",오라칸,0054010,서울,ANOTHER PLEASE,6149849,미국,3,0,3,1,3,0,유정희,010517,외2,0,23,7,수,정하백,070293
20230412,1500000,언캡처드,0044993,"50,000천원(개별)",오라토리움,0053416,서울,굿모닝,0025339,한국,0,0,0,0,0,0,오종환,065154,국6,0,1,1,암,심승태,070166
20240305,0,다이나믹대시,0032994,"40,000천원(개별)",오로라의빛,0055399,서울,조이오브캡틴,0037312,한국,0,0,0,0,0,0,이경헌,124041,국미검,0,0,0,암,최용건,070200
20210126,166050000,페더럴리스트,0034735,"1,000천원(개별)",오리온알파,0046669,서울,금악여제,0035196,한국,2,0,6,3,3,2,(주)나스카,110034,국3,0,17,10,암,최용건,070200
20230303,0,콩코드포인트,0038387,"40,000천원(개별)",오버더톱,0054923,서울,더퀸제이,0040939,한국,0,0,0,0,0,0,태강,124042,국6,0,0,0,수,박재우,070164
20240124,0,금포스카이,0029817,"40,000천원(개별)",오섬모닝,0055064,서울,쿨모닝,0020516,한국,0,0,0,0,0,0,손병철,110058,국미검,0,0,0,수,휴양마,0AAAAA
20230316,0,언캡처드,0044993,"40,000천원(개별)",오섬윈드,0053133,서울,알루라,0038291,한국,0,0,0,0,0,0,하늬바람,117054,국6,0,1,1,암,배휴준,070144
20220221,141000000,올드패션드,0037972,"50,000천원(개별)",오섬퀸,0050724,서울,브와나베이브,0040179,한국,2,2,7,6,1,1,박남성,010496,국4,0,13,11,암,문병기,070225
20210414,58950000,카우보이칼,0038391,"60,000천원(경매)",오송의별,0047041,서울,축제,0026737,한국,1,0,3,0,1,0,씨유네트워크,114028,국5,0,18,7,거,박재우,070164
20230315,0,카우보이칼,0038391,"60,000천원(개별)",오아시스칼,0054560,서울,이스트퀸,0034624,한국,0,0,0,0,0,0,이종훈,105127,국미검,0,0,0,수,휴양마,0AAAAA
20230307,0,빅스,0041559,"28,000천원(개별)",오퍼스원,0053052,서울,스피너,0039797,한국,0,0,0,0,0,0,박재용,123005,국미검,0,0,0,거,휴양마,0AAAAA
20220506,33975000,카우보이칼,0038391,"30,000천원(경매)",오피에스탑,0051866,서울,덕수궁,0018420,한국,1,1,0,0,3,3,(주)선우패션,030012,국5,0,8,8,수,최용구,070168
20230221,13500000,다이나믹스타,0035885,"40,000천원(개별)",온누리빛,0052973,서울,뷰티풀진주,0039809,한국,0,0,0,0,2,2,이경헌,124041,국6,0,5,5,암,안병기,070146
20230104,0,지금이순간,0026213,"1,000천원(개별)",온리유,0052891,서울,블루울프,0039939,한국,0,0,0,0,0,0,선형조,121055,국6,0,2,2,암,휴양마,0AAAAA
20190321,102500000,맘보트레인,0029287,"15,000천원(개별)",올포유어드림,0044497,서울,스마트체스넛,0031067,한국,2,0,2,0,2,0,서창식,114004,국5,0,44,13,수,신삼영,070161
20220420,5400000,다이나믹대시,0032994,자가생산,와달비,0051778,서울,해피엔딩토크,0037061,한국,0,0,0,0,1,1,(주)늘푸른목장,104176,국6,0,7,7,거,이동국,070247
20240309,0,지몰로지스트,6969075,"34,000천원(개별)",와우러너,0055603,서울,록코모도,0040021,한국,0,0,0,0,0,0,황은호,111007,국미검,0,0,0,암,이관호,070181
20190210,659150000,카우보이칼,0038391,"1,000천원(개별)",와우와우,0045162,서울,짝꿍,0027049,한국,7,2,8,1,3,1,(주)나스카,110034,국1,0,34,10,수,휴양마,0AAAAA
20230429,28200000,트리플나인,0032258,자가생산,와일드매직,0053941,서울,이반질린,0032259,한국,0,0,2,2,2,2,이시돌협회,103012,국5,0,6,6,암,리카디,070244
20190401,306150000,한센,0032990,"20,000천원(개별)",와일드삭스,0044287,서울,엠파이어캔디,0034876,한국,5,1,6,0,1,0,김창식,010352,국3,0,49,12,수,이관호,070181
20230115,24750000,바이언,0050008,-,와일드스마티,0052894,서울,메다글로리아,0034578,한국,1,1,0,0,0,0,최상일,105113,국5,0,1,1,암,휴양마,0AAAAA
20240219,0,바이언,0050008,자가생산,와일드카니발,0055463,서울,네이티브원,0050578,한국,0,0,0,0,0,0,최상일,105113,국미검,0,0,0,수,휴양마,0AAAAA
20210308,81600000,올드패션드,0037972,"30,000천원(개별)",왈츠의여왕,0046670,서울,레드밍크스,0038399,한국,2,1,1,0,2,0,(주)나스카,110034,국4,0,9,5,암,휴양마,0AAAAA
20220228,55200000,지롤라모,0040246,"40,000천원(경매)",왕최고,0051148,서울,최고야최고,0035697,한국,0,0,4,1,2,2,최수군,010630,국5,0,19,10,수,이관호,070181
20230302,27300000,나이트러스,7000060,"28,000천원(개별)",용비교,0054308,서울,파크블레이드,0038573,한국,1,1,0,0,1,1,정성진,122013,국5,0,7,7,암,구자흥,070157
20240305,0,미스치비어슬리,0038245,"70,000천원(개별)",용비신성,0055718,서울,미스보스케스,0038354,한국,0,0,0,0,0,0,정성진,122013,국미검,0,0,0,수,김윤섭,070103
20230228,29850000,섀클포드,0045050,"70,000천원(개별)",용비신화,0053353,서울,미스보스케스,0038354,한국,0,0,2,2,2,2,정성진,122013,국5,0,9,9,거,홍대유,070145
20220429,40050000,머스킷맨,0036732,"56,000천원(경매)",용비킹,0051853,서울,파인공주,0028468,한국,1,0,2,2,0,0,정성진,122013,국5,0,14,8,수,구자흥,070157
20220428,161850000,레이스데이,0046317,"50,000천원(개별)",용비태양,0051825,서울,지봉사랑,0032517,한국,4,2,3,1,1,1,정성진,122013,국3,0,16,8,수,홍대유,070145
20220126,54000000,GOLDENCENTS,6103967,"45,480천원(개별)",용비히어로,0054792,서울,MOCHI,6129327,미국,0,0,2,2,3,3,정성진,122013,외4,0,11,10,수,홍대유,070145
20210308,327500000,투아너앤드서브,0041566,수증,용암세상,0047283,서울,찬란한여명,0028416,한국,6,1,3,1,1,0,조금제,109017,국1,0,16,8,거,배휴준,070144
20220414,64950000,지롤라모,0040246,"38,000천원(개별)",우광명,0051766,서울,팡팡가리,0037488,한국,2,2,1,1,0,0,임흥호,117016,국4,0,6,6,수,휴양마,0AAAAA
20230209,24750000,오버애널라이즈,0045082,"35,000천원(개별)",우루스사비아,0053183,서울,아테나브이,0039759,한국,1,1,0,0,0,0,허장원,116042,국5,0,1,1,거,송문길,070179
20230330,0,올드패션드,0037972,"35,000천원(개별)",우루스코르사,0053850,서울,앰버고,0030005,한국,0,0,0,0,0,0,허장원,116042,국6,0,0,0,수,송문길,070179
20240201,0,투아너앤드서브,0041566,"15,000천원(개별)",우리의기쁨,0055203,서울,울프아이,0043673,한국,0,0,0,0,0,0,진교원,010418,국미검,0,0,0,암,안병기,070146
20230314,0,투아너앤드서브,0041566,"30,000천원(개별)",우마루,0053108,서울,연지꽃,0019935,한국,0,0,0,0,0,0,임흥호,117016,국6,0,7,7,암,김윤섭,070103
20210303,231450000,퍼지,0039750,"55,000천원(개별)",우마포이,0047557,서울,에스에스벨,0027544,한국,4,1,4,0,3,2,기무라요시아키,122700,국2,0,23,8,수,휴양마,0AAAAA
20220228,66600000,섀클포드,0045050,"55,000천원(개별)",우승진리,0052118,서울,장산제패,0035592,한국,2,1,2,1,0,0,박남성,010496,국4,0,9,5,수,박지헌,070264
20210303,245850000,콩코드포인트,0038387,"5,000천원(개별)",우승콩코드,1412298,서울,윌링미스,0028966,한국,6,3,1,0,2,0,박재범,104040,국2,0,19,8,거,강성오,070174
20220412,16800000,KHOZAN,6108945,"10,000천원(개별)",우승할결심,0054675,서울,CRY AT MY WEDDING,6888734,미국,0,0,0,0,2,2,(주)나스카,110034,외4,0,6,6,수,송문길,070179
20210430,114600000,한센,0032990,-,우아센,0047452,서울,우아등선,0030499,한국,3,1,1,1,2,1,최상일,105113,국3,0,7,4,암,휴양마,0AAAAA
20230419,0,CANDY RIDE,6340178,"26,272천원(개별)",우와,0057308,서울,FINN'S JEWEL,6124557,캐나다,0,0,0,0,0,0,임흥호,117016,외4,0,1,1,거,전승규,070182
20230415,10500000,TAPWRIT,6112413,"39,179천원(개별)",우와운,0057306,서울,IMFOREAL,6804973,미국,0,0,0,0,1,1,임흥호,117016,외4,0,2,2,암,휴양마,0AAAAA
20230429,9900000,언캡처드,0044993,"20,000천원(개별)",우항상스타,0053901,서울,우대륭,0039349,한국,0,0,1,1,0,0,임흥호,117016,국6,0,1,1,암,최용구,070168
20230207,26400000,모던카우보이,0039812,"100,000천원(개별)",운주클리어,0053155,서울,톱오브챌린저,0041193,한국,1,1,1,1,0,0,부수선,118013,국5,0,3,3,암,휴양마,0AAAAA
20220422,44550000,카우보이칼,0038391,"20,000천원(개별)",운주타임,0051549,서울,임패션드댄서,0016751,한국,1,1,2,2,1,0,부수선,118013,국5,0,10,7,암,김동균,070170
20230328,59550000,테스타마타,0034428,"35,000천원(경매)",운주프린스,0054600,서울,팬시폴리,0032944,한국,2,2,1,1,1,1,부수선,118013,국4,0,5,5,수,김동균,070170
20210422,139350000,KLIMT,6114923,"1,417천원(개별)",울트라드래곤,0052422,서울,RUNNING CREEK,6854951,미국,2,1,2,1,2,1,(주)메타플렉스,125014,외3,0,20,9,수,강환민,070175
20210409,98700000,위드디스팅션,0040086,"1,000천원(개별)",울트라망치,0047082,서울,엘러벨,0037960,한국,2,0,1,1,5,2,선형조,121055,국4,0,18,7,수,최용건,070200
20200304,145700000,올드패션드,0037972,"35,000천원(경매)",울트라삭스,0045476,서울,그레이스필,0041970,한국,2,0,4,1,3,1,김창식,010352,국4,0,35,11,암,강성오,070174
20220205,111950000,CROSS TRAFFIC,6979712,"45,480천원(개별)",울트라선더,0054781,서울,AD LITEM,6856178,미국,1,0,3,1,0,0,조건진,110017,외3,0,16,9,거,리카디,070244
20240214,0,COLONEL LIAM,6127013,"68,812천원(개별)",울트라크라운,0061578,서울,ULTIMA COPA,7032553,미국,0,0,0,0,0,0,조건진,110017,외미검,0,0,0,수,리카디,070244
20230406,0,FOG OF WAR,6149530,"15,000천원(개별)",워트랜스미션,0060716,서울,LOVING LORRI,7008379,미국,0,0,0,0,0,0,정성진,122013,외4,0,3,3,거,이신우,070167
20230320,8400000,INDEPENDENCE HALL,7000178,"56,854천원(개별)",원다이아,0060718,서울,HEADSTRONG WOMAN,6150607,미국,0,0,0,0,1,1,김아라,121015,외4,0,5,5,수,강환민,070175
20240422,0,GIRVIN,6126461,자가생산,원더그레이스,0056231,서울,케이제이워리어,0054930,한국,0,0,0,0,0,0,최종복,065126,국미검,0,0,0,암,안병기,070146
20220301,311100000,뉴레전드,0037674,"40,000천원(개별)",원더풀노던,0050757,서울,론다도르,0036316,한국,5,3,5,2,2,1,(주)녹원목장,106204,국2,0,20,11,수,서범석,070096
20220225,5700000,제이피즈거스토,0041868,"20,000천원(개별)",원더풀다르샨,0050760,서울,콰드릴,0038308,한국,0,0,0,0,1,1,지성배,111077,국6,0,6,6,수,강성오,070174
20210412,199200000,제이피즈거스토,0041868,"40,000천원(경매)",원더풀로드,0047440,서울,머제스틱뷰티,0033976,한국,4,3,3,1,4,2,지대섭,010498,국3,0,17,8,수,휴양마,0AAAAA
20220311,9150000,투아너앤드서브,0041566,"29,000천원(경매)",원더풀리즌,0050747,서울,금아퀸,0026484,한국,0,0,0,0,1,1,지대섭,010498,국6,0,8,6,거,휴양마,0AAAAA
20230303,86700000,카우보이칼,0038391,"40,000천원(경매)",원더풀삭스,0053272,서울,샤나오,0035873,한국,2,2,2,2,1,1,김창식,010352,국4,0,9,9,암,리카디,070244
20220211,38550000,퍼지,0039750,자가생산,원더풀새치,0050759,서울,레몬펀치,0024968,한국,1,0,0,0,1,1,(주)녹원목장,106204,국5,0,13,9,암,휴양마,0AAAAA
20210502,74050000,인디밴드,0028545,"20,200천원(경매)",원더풀스피릿,0047476,서울,메릴즈스피릿,0025747,한국,1,0,1,0,5,1,지대섭,010498,국5,0,24,7,암,정하백,070293
20200417,1692850000,퍼지,0039750,"20,000천원(개별)",원더풀슬루,0045717,서울,월들리듀드,0030663,한국,6,0,5,0,5,3,(주)녹원목장,106204,국1,0,20,5,암,리카디,070244
20210116,77300000,테스타마타,0034428,자가생산,원더풀시킹,0046713,서울,쉬즈어버드걸,0038310,한국,1,0,3,1,3,2,(주)녹원목장,106204,국5,0,27,13,암,서범석,070096
20220424,63750000,뉴레전드,0037674,자가생산,원더풀어롱,0051529,서울,선가디스,0046419,한국,2,1,1,1,0,0,(주)녹원목장,106204,국4,0,15,11,암,서범석,070096
20220315,45150000,LORD NELSON,6106696,"54,233천원(개별)",원더풀에이원,0054727,서울,BONJOUR BELLE,6982151,미국,1,1,0,0,0,0,임영수,118005,외4,0,8,5,수,우창구,070149
20220317,35850000,뉴레전드,0037674,"40,000천원(경매)",원더풀엔비,0050756,서울,큐피드걸,0029513,한국,1,1,0,0,2,2,지대섭,010498,국5,0,13,9,거,휴양마,0AAAAA
20210328,138000000,퍼지,0039750,"20,000천원(경매)",원더풀제트,0046936,서울,록레인,0029472,한국,3,1,3,1,2,1,지대섭,010498,국3,0,13,7,수,이준철,070197
20220407,1200000,제이피즈거스토,0041868,자가생산,원더풀치프,0051308,서울,머제스틱뷰티,0033976,한국,0,0,0,0,0,0,(주)녹원목장,106204,국6,0,4,4,수,휴양마,0AAAAA
20220401,9000000,퍼지,0039750,"30,000천원(경매)",원더풀캐시,0051309,서울,노블볼트,0029170,한국,0,0,0,0,1,1,지대섭,010498,국6,0,11,7,암,서범석,070096
20220128,9750000,테스타마타,0034428,"30,000천원(경매)",원더풀튠업,0050882,서울,홀리데이스타렛,0041537,한국,0,0,0,0,0,0,지대섭,010498,국6,0,11,11,암,토니,070265
20200428,21300000,티즈웨이,0040058,"20,000천원(경매)",원더풀티지,0045829,서울,홀리데이스타렛,0041537,한국,0,0,2,0,1,0,지대섭,010498,국5,0,22,0,거,휴양마,0AAAAA
20220420,40950000,섀클포드,0045050,자가생산,원더풀파피,0051301,서울,지미슈가,0041869,한국,1,0,1,0,1,1,(주)녹원목장,106204,국5,0,7,2,거,휴양마,0AAAAA
20210120,67400000,레볼루셔너리,0044420,"20,000천원(경매)",원더풀패스,0046710,서울,나이트퓨리,0034950,한국,1,1,4,1,0,0,지대섭,010498,국4,0,18,8,암,함완식,070248
20200304,60650000,티즈원더풀,0034835,"30,000천원(개별)",원더풀폭스,0046300,서울,폭스레이,0027718,한국,2,0,0,0,2,1,투애니포,121063,국5,0,34,13,암,박윤규,070117
20230321,28050000,피스룰즈,0025790,"1,000천원(개별)",원모타임,0053236,서울,아마조네스,0036080,한국,1,1,1,1,0,0,선형조,121055,국5,0,6,6,암,휴양마,0AAAAA
20220403,376200000,파워블레이드,0033566,"1,000천원(개별)",원펀치드래곤,0052105,서울,진저러시,0041951,한국,8,4,0,0,1,0,(주)메타플렉스,125014,국1,0,13,7,수,이준철,070197
20210405,55600000,퍼지,0039750,"44,000천원(경매)",원평강자,0047029,서울,금순이,0017475,한국,1,0,1,1,4,4,김용재,106198,국5,0,16,8,거,함완식,070248
20210401,18900000,위드디스팅션,0040086,"38,000천원(경매)",원평누리,0047323,서울,킬라리드,0044981,한국,0,0,2,2,0,0,김용재,106198,국5,0,14,7,암,심승태,070166
20240420,0,MIND CONTROL,7053421,"58,352천원(개별)",원평대세,0061529,서울,STARSHIP FLARE,6105164,미국,0,0,0,0,0,0,김용재,106198,외미검,0,0,0,수,정호익,070148
20230424,0,미스치비어슬리,0038245,"62,000천원(경매)",원평드림,0054474,서울,시어리어슬리마인,0044982,한국,0,0,0,0,0,0,김용재,106198,국미검,0,0,0,거,휴양마,0AAAAA
20230409,0,가온챔프,0037610,"25,000천원(개별)",원평딥,0053998,서울,딥마인드,0039680,한국,0,0,0,0,0,0,김용재,106198,국6,0,0,0,암,휴양마,0AAAAA
20210407,195550000,페더럴리스트,0034735,"36,000천원(경매)",원평리스트,0047322,서울,시어리어슬리마인,0044982,한국,5,0,1,0,1,0,김용재,106198,국3,0,26,8,암,정호익,070148
20230314,272250000,머스킷맨,0036732,"63,000천원(경매)",원평스킷,0057062,서울,킬라리드,0044981,한국,4,4,3,3,0,0,김용재,106198,국2,0,9,9,암,정호익,070148
20220426,428450000,TALE OF VERVE,6126502,"67,769천원(개별)",원평스톰,0055888,서울,READY FOR CHIANTI,6127711,미국,7,2,1,1,0,0,김용재,106198,외1,0,14,8,수,정호익,070148
20190429,235000000,메니피,0020256,"81,000천원(개별)",원평코드,0044526,서울,케이프코드걸,0040180,한국,3,0,4,0,3,0,김용재,106198,국3,0,34,5,거,박병일,070163
20200223,151200000,MO TOWN,6115210,"60,000천원(경매)",원평타운,0045302,서울,시어리어슬리마인,0044982,한국,1,0,7,1,4,1,김용재,106198,국4,0,33,9,수,심승태,070166
20210218,27375000,TAPITURE,6106670,"88,060천원(개별)",월드베리언스,0053290,서울,VARIANCE,7012388,미국,0,0,0,0,1,0,송태형,122026,외4,0,26,13,수,김동균,070170
20210210,188700000,BLAME,6821213,"222,339천원(개별)",월드블레임,0054225,서울,OLEANDA AVENUE,6109811,미국,1,0,2,0,11,5,황봉기,119036,외3,0,20,8,거,정호익,070148
20230309,12300000,빅스,0041559,"35,000천원(개별)",월드빅스,0053444,서울,월드천사,0042524,한국,0,0,0,0,2,2,이정화,122016,국6,0,3,3,암,김동균,070170
20210430,197150000,뉴화이트삭스,0032314,"30,000천원(경매)",월드섀넌스,1412328,서울,섀넌스데뷔,0034909,한국,4,1,2,0,5,0,송태형,122026,국3,0,24,9,거,홍대유,070145
20230127,0,미스치비어슬리,0038245,"39,000천원(개별)",월드아너,0052887,서울,월드클래스Ⅱ,0033017,한국,0,0,0,0,0,0,양순희,118017,국미검,0,0,0,암,휴양마,0AAAAA
20230430,0,오버애널라이즈,0045082,"55,000천원(개별)",월드오브드림,0053908,서울,주말파티,0024529,한국,0,0,0,0,0,0,(주)제주플러스,124045,국6,0,0,0,수,휴양마,0AAAAA
20220303,129450000,아임유어파더,0038025,"30,000천원(개별)",월드조이,0051483,서울,조이오브캡틴,0037312,한국,2,1,5,4,3,2,송태형,122026,국4,0,20,13,수,홍대유,070145
20190417,183450000,테스타마타,0034428,"50,000천원(개별)",월드참,0045158,서울,블랙탄,0026386,한국,5,0,2,0,0,0,김세민,065160,국2,0,18,2,수,휴양마,0AAAAA
